0.9,75,92
1.8,75,92
2.7,75,86
3.6,75,89
4.5,75,87
5.4,75,88
6.300000000000001,75,87
7.200000000000001,75,86
8.100000000000001,75,86
9.000000000000002,75,85
9.900000000000002,75,85
10.800000000000002,75,85
11.700000000000003,75,85
12.600000000000003,75,85
13.500000000000004,75,85
14.400000000000004,75,85
15.300000000000004,75,85
16.200000000000003,75,85
17.1,75,84
18.0,75,84
18.9,75,83
19.799999999999997,75,82
20.699999999999996,75,82
21.599999999999994,75,83
22.499999999999993,75,80
23.39999999999999,75,80
24.29999999999999,75,81
25.19999999999999,75,76
26.099999999999987,75,78
26.999999999999986,75,78
27.899999999999984,75,74
28.799999999999983,75,77
29.69999999999998,75,81
30.59999999999998,75,77
31.49999999999998,75,77
32.39999999999998,75,79
33.299999999999976,75,72
34.199999999999974,75,64
35.09999999999997,75,72
35.99999999999997,75,71
36.89999999999997,75,70
37.79999999999997,75,69
38.69999999999997,75,69
39.599999999999966,75,66
40.499999999999964,75,65
41.39999999999996,75,63
42.29999999999996,75,65
43.19999999999996,75,64
44.09999999999996,75,64
44.99999999999996,75,67
45.899999999999956,75,60
46.799999999999955,75,66
47.69999999999995,75,62
48.59999999999995,75,58
49.49999999999995,75,66
50.39999999999995,75,61
51.29999999999995,75,61
52.199999999999946,75,59
53.099999999999945,75,63
53.99999999999994,75,58
54.89999999999994,75,64
55.79999999999994,75,57
56.69999999999994,75,60
57.59999999999994,75,55
58.499999999999936,75,59
59.399999999999935,75,59
60.29999999999993,75,58
61.19999999999993,75,59
62.09999999999993,75,54
62.99999999999993,75,58
63.89999999999993,75,55
64.79999999999993,75,59
65.69999999999993,75,57
66.59999999999994,75,58
67.49999999999994,75,57
68.39999999999995,75,56
69.29999999999995,75,56
70.19999999999996,75,54
71.09999999999997,75,56
71.99999999999997,75,54
72.89999999999998,75,55
73.79999999999998,75,56
74.69999999999999,75,57
75.6,75,57
76.5,75,56
77.4,75,57
78.30000000000001,75,56
79.20000000000002,75,56
80.10000000000002,75,55
81.00000000000003,75,56
81.90000000000003,75,58
82.80000000000004,75,60
83.70000000000005,75,57
84.60000000000005,75,62
85.50000000000006,75,62
86.40000000000006,75,57
87.30000000000007,75,62
88.20000000000007,75,63
89.10000000000008,75,58
90.00000000000009,75,66
90.90000000000009,75,64
91.8000000000001,75,64
92.7000000000001,75,66
93.60000000000011,75,67
94.50000000000011,75,66
95.40000000000012,75,60
96.30000000000013,75,63
97.20000000000013,75,65
98.10000000000014,75,69
99.00000000000014,75,73
99.90000000000015,75,60
100.80000000000015,75,60
101.70000000000016,75,66
102.60000000000016,75,66
103.50000000000017,75,58
104.40000000000018,75,64
105.30000000000018,75,62
106.20000000000019,75,74
107.1000000000002,75,80
108.0000000000002,75,70
108.9000000000002,75,74
109.80000000000021,75,76
110.70000000000022,75,79
111.60000000000022,75,78
112.50000000000023,75,77
113.40000000000023,75,83
114.30000000000024,75,80
115.20000000000024,75,81
116.10000000000025,75,82
117.00000000000026,75,82
117.90000000000026,75,80
118.80000000000027,75,82
119.70000000000027,75,86
120.60000000000028,75,88
121.50000000000028,75,90
122.40000000000029,75,88
123.3000000000003,75,90
124.2000000000003,75,91
125.1000000000003,75,94
126.00000000000031,75,93
126.90000000000032,75,94
127.80000000000032,75,93
128.70000000000033,75,94
129.60000000000034,75,95
130.50000000000034,75,95
131.40000000000035,75,91
132.30000000000035,75,81
133.20000000000036,75,93
134.10000000000036,75,96
135.00000000000037,75,96
135.90000000000038,75,96
136.80000000000038,75,96
137.7000000000004,75,96
138.6000000000004,75,96
139.5000000000004,75,95
140.4000000000004,75,96
141.3000000000004,75,95
142.20000000000041,75,97
143.10000000000042,75,96
144.00000000000043,75,96
144.90000000000043,75,96
145.80000000000044,75,96
146.70000000000044,75,95
147.60000000000045,75,96
148.50000000000045,75,94
149.40000000000046,75,94
150.30000000000047,75,95
151.20000000000047,75,95
152.10000000000048,75,94
153.00000000000048,75,94
153.9000000000005,75,95
154.8000000000005,75,95
155.7000000000005,75,94
156.6000000000005,75,92
157.5000000000005,75,63
158.40000000000052,75,45
159.30000000000052,75,83
160.20000000000053,75,88
161.10000000000053,75,90
162.00000000000054,75,91
162.90000000000055,75,91
163.80000000000055,75,89
164.70000000000056,75,93
165.60000000000056,75,93
166.50000000000057,75,94
167.40000000000057,75,95
168.30000000000058,75,95
169.20000000000059,75,96
170.1000000000006,75,95
171.0000000000006,75,94
171.9000000000006,75,96
172.8000000000006,75,95
173.7000000000006,75,96
174.60000000000062,75,98
175.50000000000063,75,94
176.40000000000063,75,97
177.30000000000064,75,100
178.20000000000064,75,100
179.10000000000065,75,97
180.00000000000065,75,99
180.90000000000066,75,101
181.80000000000067,75,100
182.70000000000067,75,103
183.60000000000068,75,101
184.50000000000068,75,101
185.4000000000007,75,102
186.3000000000007,75,103
187.2000000000007,75,103
188.1000000000007,75,105
189.0000000000007,75,106
189.90000000000072,75,107
190.80000000000072,75,109
191.70000000000073,75,107
192.60000000000073,75,110
193.50000000000074,75,108
194.40000000000074,75,111
195.30000000000075,75,110
196.20000000000076,75,108
197.10000000000076,75,118
198.00000000000077,75,119
198.90000000000077,75,117
199.80000000000078,75,120
200.70000000000078,75,113
201.6000000000008,75,114
202.5000000000008,75,124
203.4000000000008,75,128
204.3000000000008,75,129
205.2000000000008,75,131
206.10000000000082,75,132
207.00000000000082,75,132
207.90000000000083,75,135
208.80000000000084,75,137
209.70000000000084,75,137
210.60000000000085,75,139
211.50000000000085,75,139
212.40000000000086,75,140
213.30000000000086,75,142
214.20000000000087,75,144
215.10000000000088,75,143
216.00000000000088,75,145
216.9000000000009,75,144
217.8000000000009,75,144
218.7000000000009,75,144
219.6000000000009,75,144
220.5000000000009,75,147
221.40000000000092,75,145
222.30000000000092,75,145
223.20000000000093,75,146
224.10000000000093,75,146
225.00000000000094,75,147
225.90000000000094,75,147
226.80000000000095,75,147
227.70000000000095,75,147
228.60000000000096,75,147
229.50000000000097,75,145
230.40000000000097,75,145
231.30000000000098,75,147
232.20000000000098,75,146
233.100000000001,75,146
234.000000000001,75,146
234.900000000001,75,146
235.800000000001,75,147
236.700000000001,75,147
237.60000000000102,75,146
238.50000000000102,75,147
239.40000000000103,75,146
240.30000000000103,75,146
241.20000000000104,75,146
242.10000000000105,75,145
243.00000000000105,75,145
243.90000000000106,75,145
244.80000000000106,75,145
245.70000000000107,75,143
246.60000000000107,75,144
247.50000000000108,75,145
248.40000000000109,75,143
249.3000000000011,75,144
250.2000000000011,75,143
251.1000000000011,75,143
252.0000000000011,75,142
252.9000000000011,75,143
253.80000000000112,75,143
254.70000000000113,75,143
255.60000000000113,75,143
256.50000000000114,75,142
257.4000000000011,75,142
258.3000000000011,75,142
259.20000000000107,75,141
260.10000000000105,75,141
261.000000000001,75,140
261.900000000001,75,140
262.800000000001,75,139
263.70000000000095,75,139
264.60000000000093,75,138
265.5000000000009,75,139
266.4000000000009,75,138
267.30000000000086,75,136
268.20000000000084,75,137
269.1000000000008,75,136
270.0000000000008,75,135
270.9000000000008,75,133
271.80000000000075,75,135
272.7000000000007,75,137
273.6000000000007,75,134
274.5000000000007,75,134
275.40000000000066,75,132
276.30000000000064,75,134
277.2000000000006,75,132
278.1000000000006,75,132
279.00000000000057,75,132
279.90000000000055,75,132
280.8000000000005,75,130
281.7000000000005,75,129
282.6000000000005,75,131
283.50000000000045,75,128
284.40000000000043,75,128
285.3000000000004,75,128
286.2000000000004,75,127
287.10000000000036,75,126
288.00000000000034,75,127
288.9000000000003,75,128
289.8000000000003,75,125
290.7000000000003,75,125
291.60000000000025,75,124
292.5000000000002,75,122
293.4000000000002,75,123
294.3000000000002,75,123
295.20000000000016,75,120
296.10000000000014,75,120
297.0000000000001,75,118
297.9000000000001,75,118
298.80000000000007,75,118
299.70000000000005,75,117
300.6,75,114
301.5,75,113
302.4,75,113
303.29999999999995,75,113
304.19999999999993,75,111
305.0999999999999,75,111
305.9999999999999,75,111
306.89999999999986,75,109
307.79999999999984,75,110
308.6999999999998,75,109
309.5999999999998,75,108
310.4999999999998,75,107
311.39999999999975,75,107
312.2999999999997,75,106
313.1999999999997,75,105
314.0999999999997,75,105
314.99999999999966,75,104
315.89999999999964,75,104
316.7999999999996,75,104
317.6999999999996,75,103
318.59999999999957,75,103
319.49999999999955,75,102
320.3999999999995,75,102
321.2999999999995,75,103
322.1999999999995,75,103
323.09999999999945,75,103
323.99999999999943,75,102
324.8999999999994,75,102
325.7999999999994,75,102
326.69999999999936,75,101
327.59999999999934,75,101
328.4999999999993,75,101
329.3999999999993,75,101
330.2999999999993,75,101
331.19999999999925,75,100
332.0999999999992,75,100
332.9999999999992,75,100
333.8999999999992,75,99
334.79999999999916,75,99
335.69999999999914,75,99
336.5999999999991,75,98
337.4999999999991,75,99
338.39999999999907,75,98
339.29999999999905,75,99
340.199999999999,75,99
341.099999999999,75,99
341.999999999999,75,98
342.89999999999895,75,98
343.79999999999893,75,98
344.6999999999989,75,97
345.5999999999989,75,98
346.49999999999886,75,97
347.39999999999884,75,97
348.2999999999988,75,96
349.1999999999988,75,97
350.0999999999988,75,96
350.99999999999875,75,96
351.8999999999987,75,95
352.7999999999987,75,95
353.6999999999987,75,95
354.59999999999866,75,95
355.49999999999864,75,95
356.3999999999986,75,95
357.2999999999986,75,94
358.19999999999857,75,95
359.09999999999854,75,92
359.9999999999985,75,93
0.9,76,95
1.8,76,93
2.7,76,93
3.6,76,93
4.5,76,93
